BON, 42.36640271082016, -71.06212420576118
WOB, 42.51723009260462, -71.14457247397017
EXR, 42.98105062730017, -70.95874636400639
DHM, 43.13934732910997, -70.93623194117285
DOV, 43.19815500505444, -70.8782757686063
WEM, 43.32059129701658, -70.6120257742209
SAO, 43.49629059001132, -70.44913491551756
ORB, 43.5142666445135, -70.37611502544385
POR, 43.65301933269345, -70.29084748920255
FRE, 43.855072157262, -70.10217818641544
BRK, 43.91162845687333, -69.96553034758612
